oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,set_name,rarity,colors,power,toughness,loyalty,flavor_text,artist,illustration_id
9d4b1e44-3c66-4b1b-8a1d-308aa4f841f8,1430,1.0,0.1261261261261261,14,3,Dack Fayden,{1}{U}{R},Legendary Planeswalker — Dack,"+1: Target player draws two cards, then discards two cards.
−2: Gain control of target artifact.
−6: You get an emblem with ""Whenever you cast a spell that targets one or more permanents, gain control of those permanents.""",Mystery Booster 2,mythic,"R,U",,,3,,Eric Deschamps,37c6b2f9-96bf-4510-9765-ea04b36052f7
c803b788-4213-4fab-b841-7e5bbf66088e,834,1.0,0.0862068965517241,15,1,"Jhoira, Weatherlight Captain",{2}{U}{R},Legendary Creature — Human Artificer,"Whenever you cast a historic spell, draw a card. (Artifacts, legendaries, and Sagas are historic.)",Secret Lair Drop,rare,"R,U",3,3,,,Lisa Heidhoff,e04c1fad-26e0-4179-a70a-406956dfc30c
28b46183-c62f-47b1-9fee-3ba148202cab,1222,1.0,0.0833333333333333,14,6,Crop Rotation,{G},Instant,"As an additional cost to cast this spell, sacrifice a land.
Search your library for a land card, put that card onto the battlefield, then shuffle.",Dominaria Remastered,uncommon,G,,,,"""Hmm ... maybe lotuses this year.""",DiTerlizzi,e7bb8ee3-282b-4bab-95fe-4f8ad7bd1cae
60e7130a-d321-4e50-93a4-999013c76054,1360,1.0,0.1329113924050632,21,6,"Gut, True Soul Zealot",{2}{R},Legendary Creature — Goblin Shaman,"Whenever you attack, you may sacrifice another creature or an artifact. If you do, create a 4/1 black Skeleton creature token with menace that's tapped and attacking. (It can't be blocked except by two or more creatures.)
Choose a Background (You can have a Background as a second commander.)",Commander Legends: Battle for Baldur's Gate,uncommon,R,2,2,,,Wayne Reynolds,b5a52d1a-9c2c-4492-bd31-ac2875136a41
395611fa-aec2-4c9e-92c3-70cf95cc00f4,1372,1.0,0.1140350877192982,13,6,Inquisition of Kozilek,{B},Sorcery,Target player reveals their hand. You choose a nonland card from it with mana value 3 or less. That player discards that card.,Secret Lair Drop,rare,B,,,,"You have been found wanting, though not for much longer.",Aleksi Briclot,7ad6ae44-186c-4984-93ce-10666614796e
36cd2364-d113-47d1-b2c4-b088d9eb88dd,1188,1.0,0.0886075949367088,7,2,Brainstorm,{U},Instant,"Draw three cards, then put two cards from your hand on top of your library in any order.",Mystery Booster 2,common,U,,,,"""I see more than others do because I know where to look.""
—Saprazzan vizier",DiTerlizzi,a068a944-d5bd-4548-bf16-cf0071ca1f2b
97836c48-8777-4b4e-98fb-e99204f38bdd,1286,0.5909090909090909,0.1925675675675675,57,13,"Ulamog, the Defiler",{10},Legendary Creature — Eldrazi,"When you cast this spell, target opponent exiles the top half of their library, rounded up.
Ward—Sacrifice two permanents.
Ulamog, the Defiler enters with a number of +1/+1 counters on it equal to the greatest mana value among cards in exile.
Ulamog has annihilator X, where X is the number of +1/+1 counters on it.",Modern Horizons 3 Promos,mythic,,7,7,,,Chase Stone,2e9d842a-d143-4b6e-9af1-b6dbba7b5265
e3c85068-b4b6-40b9-a16c-5c3b2d059ec4,1240,0.3333333333333333,0.0573248407643312,9,1,Academy Rector,{3}{W},Creature — Human Cleric,"When Academy Rector dies, you may exile it. If you do, search your library for an enchantment card, put that card onto the battlefield, then shuffle.",World Championship Decks 2000,rare,W,1,2,,,Heather Hudson,f65e1399-67b5-4a42-bb5e-4135bac7d267
93723b12-db34-4047-885e-8606415b1553,910,0.0,0.0909090909090909,15,0,"Ashiok, Dream Render",{1}{U/B}{U/B},Legendary Planeswalker — Ashiok,"Spells and abilities your opponents control can't cause their controller to search their library.
−1: Target player mills four cards. Then exile each opponent's graveyard.",Secret Lair Drop,rare,"B,U",,,5,,Uta Natsume,77399419-23ca-49a7-8e2b-192e80a53220
ba284fe6-bb29-455c-8321-9714a0cdc05e,1302,1.0,0.1111111111111111,16,4,Mishra's Workshop,,Land,{T}: Add {C}{C}{C}. Spend this mana only to cast artifact spells.,Vintage Championship,mythic,,,,,2020 Vintage Champion,Drew Baker,a9c4a53f-d8fa-46ce-8bf1-1ce731178fb6
dfbd3afc-9905-4cff-a4f4-df08a4d0a7fa,1426,0.5,0.1381215469613259,25,6,Restoration Angel,{3}{W},Creature — Angel,"Flash
Flying
When Restoration Angel enters, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",Bloomburrow Commander,rare,W,3,4,,,Jake Murray,c7183a66-7bf3-4f46-b118-2f28bdc61bb0
550c74d4-1fcb-406a-b02a-639a760a4380,2154,1.0,0.4423076923076923,23,13,Ancestral Recall,{U},Instant,Target player draws three cards.,Vintage Championship,special,U,,,,2022 Europe Vintage Championship,Volkan Baǵa,abad2156-44ce-4755-9659-cdb1665e9ecb
c61fe162-2202-4e56-9ba0-393547f9875f,1628,1.0,0.203883495145631,21,4,Mana Leak,{1}{U},Instant,Counter target spell unless its controller pays {3}.,Double Masters 2022,common,U,,,,The fatal flaw in every plan is the assumption that you know more than your enemy.,Howard Lyon,586c8890-cec9-481d-bdc0-4538b8946917
824597b8-c89a-47ec-8526-7efc6e24ef0e,1980,1.0,0.4838709677419355,15,1,Mox Pearl,{0},Artifact,{T}: Add {W}.,30th Anniversary Edition,rare,,,,,,Dan Frazier,f056e4d5-8854-42d3-88dc-ead31b5ff81f
9519a4ea-c4a0-4127-b06a-aac9ffaf7a32,1060,1.0,0.0507614213197969,10,3,"Arwen, Mortal Queen",{1}{G}{W},Legendary Creature — Elf Noble,"Arwen, Mortal Queen enters with an indestructible counter on it.
{1}, Remove an indestructible counter from Arwen: Another target creature gains indestructible until end of turn. Put a +1/+1 counter and a lifelink counter on that creature and a +1/+1 counter and a lifelink counter on Arwen.",The Lord of the Rings: Tales of Middle-earth,mythic,"G,W",2,2,,,Miranda Meeks,e672c24e-e8e5-4c29-900a-4378d494a647
f7e7b78c-c769-4720-8585-1874773eb342,1410,0.9,0.1049723756906077,19,9,Ziatora's Proving Ground,,Land — Swamp Mountain Forest,"({T}: Add {B}, {R}, or {G}.)
Ziatora's Proving Ground enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",Magic Online Promos,rare,,,,,,Dominik Mayer,9b61f551-5ab8-485b-b350-03a05c75aab7
c8de43a3-ebd3-4000-b343-a6ffed11d34d,1458,1.0,0.0849056603773584,9,5,Ignoble Hierarch,{G},Creature — Goblin Shaman,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {B}, {R}, or {G}.",The List,rare,G,0,1,,"He protects the fetid bog from light, life, and the hideous sound of laughter.",Mark Zug,fe080227-e818-4278-abf3-10ef2601aba2
196f8f13-d4df-4740-8746-8fed3bc71840,990,0.3333333333333333,0.0685483870967741,17,2,"Grist, Voracious Larva // Grist, the Plague Swarm",,Legendary Creature — Insect // Legendary Planeswalker — Grist,,Modern Horizons 3 Promos,mythic,,,,,,Chris Rahn,
e157ad1e-be35-47f3-92db-01799f8fb6a5,746,0.6666666666666666,0.1068702290076335,28,4,Psychic Frog,{U}{B},Creature — Frog,"Whenever Psychic Frog deals combat damage to a player or planeswalker, draw a card.
Discard a card: Put a +1/+1 counter on Psychic Frog.
Exile three cards from your graveyard: Psychic Frog gains flying until end of turn.",Modern Horizons 3 Promos,rare,"B,U",1,2,,Some frogs poison the body. Some frogs poison the mind.,Pete Venters,ed6e6e59-f13a-49a7-adec-e79c6999c776
e8065e1d-e937-4b56-8011-78f0d07328a0,1262,0.8181818181818182,0.1055555555555555,19,9,"Krenko, Tin Street Kingpin",{2}{R},Legendary Creature — Goblin,"Whenever Krenko, Tin Street Kingpin attacks, put a +1/+1 counter on it, then create a number of 1/1 red Goblin creature tokens equal to Krenko's power.",March of the Machine Commander,rare,R,1,2,,"""Save that one! She looks rich!""",Viko Menezes,ca605c85-6b1d-4ae4-a499-f6e4e38e4330
e7c67480-1816-4071-9eab-a1d1b535a344,1024,0.5,0.0531914893617021,5,1,"Comet, Stellar Pup",{2}{R}{W},Legendary Planeswalker — Comet,"0: Roll a six-sided die.
1 or 2 — [+2], then create two 1/1 green Squirrel creature tokens. They gain haste until end of turn.
3 — [−1], then return a card with mana value 2 or less from your graveyard to your hand.
4 or 5 — Comet, Stellar Pup deals damage equal to the number of loyalty counters on him to a creature or player, then [−2].
6 — [+1], and you may activate Comet, Stellar Pup's loyalty ability two more times this turn.",Mystery Booster 2,mythic,"R,W",,,5,,Jeff Miracola,889bb060-85c8-47c2-acdc-196a8c421753
fb868840-09fa-49b1-85cb-b08ad065e972,838,0.0,0.0422535211267605,6,0,Bitterblossom,{1}{B},Kindred Enchantment — Faerie,"At the beginning of your upkeep, you lose 1 life and create a 1/1 black Faerie Rogue creature token with flying.",Wilds of Eldraine: Enchanting Tales,mythic,B,,,,,I☆LA,6e2e19a5-08c5-46c0-8f9e-e02cacf87c8f
45866598-4ee4-46b6-ade2-ffcdbe98e58f,1178,1.0,0.0942028985507246,13,3,Necron Deathmark,{3}{B}{B},Artifact Creature — Necron,"Flash
Synaptic Disintegrator — When Necron Deathmark enters, destroy up to one target creature and target player mills three cards.","Warhammer 40,000 Commander",rare,B,5,3,,,Games Workshop,2e103b3e-e3df-49b0-b6d0-5548f1467dad
edd8d1e8-be43-4c38-bb3a-83081fbaf0b5,1450,1.0,0.1219512195121951,10,6,Thoughtseize,{B},Sorcery,Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,Breaking News,mythic,B,,,,"""He Thought Twice, but That Thought Also Escaped,"" Witness Reports",William Tempest,301c6fc8-2293-4333-adb6-bb072c5c819c
703243f0-8cb3-420f-958f-5fd4bde30293,1106,1.0,0.1137724550898203,19,6,Savannah,,Land — Forest Plains,({T}: Add {G} or {W}.),30th Anniversary Edition,rare,,,,,,Rob Alexander,01db1b66-78a6-4351-933b-984a46f50477
1da10d5c-36a8-473f-a5d4-782ad61d8057,1004,0.0,0.0259740259740259,2,0,Umezawa's Jitte,{2},Legendary Artifact — Equipment,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",Secret Lair Drop,rare,,,,,,Randy Vargas,796c5da3-c51b-4b42-8bdb-0ad66d6cfecb
5a3fdf5a-bff8-4896-b288-3f43f9a72d9b,1196,0.8888888888888888,0.0885416666666666,17,8,"Vorinclex, Monstrous Raider",{4}{G}{G},Legendary Creature — Phyrexian Praetor,"Trample, haste
If you would put one or more counters on a permanent or player, put twice that many of each of those kinds of counters on that permanent or player instead.
If an opponent would put one or more counters on a permanent or player, they put half that many of each of those kinds of counters on that permanent or player instead, rounded down.",Kaldheim,mythic,G,6,6,,,Richard Whitters,3720e585-d695-4d3b-8511-2bcec96c0b5c
de3dcb5d-775a-479f-99f5-d1883ed9b1b5,864,0.0,0.05,8,0,Orzhov Signet,{2},Artifact,"{1}, {T}: Add {W}{B}.",Outlaws of Thunder Junction Commander,uncommon,,,,,"The sigil holds different meanings depending on its form and presentation. While some wear it as a sign of status, others wear it as a sign of debt.",Martina Pilcerova,5ceaccad-8199-4bed-bee6-a9fbf322d17b
3dd196b6-a85a-4e3e-bb57-ec34241f8117,1428,0.625,0.1088082901554404,21,5,Terminus,{4}{W}{W},Sorcery,"Put all creatures on the bottom of their owners' libraries.
Miracle {W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",Commander 2018,rare,W,,,,,James Paick,6f725a67-7aa7-48f5-9855-5c75dfe5a453
0c2841bb-038c-4fbf-8360-bc0a1522b58d,1492,0.8,0.1804511278195488,24,12,Exploration,{G},Enchantment,You may play an additional land on each of your turns.,Dominaria Remastered,rare,G,,,,The first explorers found Argoth a storehouse of natural wealth—towering forests grown over rich veins of ore.,Lindsey Look,d883baef-f737-4bbd-8cc5-f71e8acba10c
ea9f4de3-fc35-435a-8dff-a5657d14a9bd,1160,0.0,0.0544217687074829,8,0,"Daretti, Scrap Savant",{3}{R},Legendary Planeswalker — Daretti,"+2: Discard up to two cards, then draw that many cards.
−2: Sacrifice an artifact. If you do, return target artifact card from your graveyard to the battlefield.
−10: You get an emblem with ""Whenever an artifact is put into your graveyard from the battlefield, return that card to the battlefield at the beginning of the next end step.""
Daretti, Scrap Savant can be your commander.",Commander Masters,rare,R,,,3,,Dan Murayama Scott,f4a344a0-e517-4be0-bd13-c4393e5b9c72
340bbe8b-e987-4c3e-ab4e-9dee63e57d4f,1250,0.1428571428571428,0.0967741935483871,12,1,Phyrexian Metamorph,{3}{U/P},Artifact Creature — Phyrexian Shapeshifter,"({U/P} can be paid with either {U} or 2 life.)
You may have Phyrexian Metamorph enter as a copy of any artifact or creature on the battlefield, except it's an artifact in addition to its other types.",Murders at Karlov Manor Commander,rare,U,0,0,,,Jana Schirmer & Johannes Voss,0ab6096e-884a-47dc-ab8a-e7cccdfbba6b
2cb1c213-b3f2-4433-8f89-6a3b4c3d2795,942,0.0,0.0666666666666666,10,0,"Kroxa, Titan of Death's Hunger",{B}{R},Legendary Creature — Elder Giant,"When Kroxa enters, sacrifice it unless it escaped.
Whenever Kroxa enters or attacks, each opponent discards a card, then each opponent who didn't discard a nonland card this way loses 3 life.
Escape—{B}{B}{R}{R}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",Multiverse Legends,mythic,"B,R",6,6,,,Jason A. Engle,27bb59a3-2b64-4968-bbfa-37b8dea264a8
a0be9bb2-3234-4c6c-b8ce-0879b1f43003,1382,0.6666666666666666,0.12,12,4,"Laelia, the Blade Reforged",{2}{R},Legendary Creature — Spirit Warrior,"Haste
Whenever Laelia, the Blade Reforged attacks, exile the top card of your library. You may play that card this turn.
Whenever one or more cards are put into exile from your library and/or your graveyard, put a +1/+1 counter on Laelia.",Modern Horizons 3,rare,R,2,2,,,Wisnu Tan,47baffa1-86b9-431c-bd91-8c1a30b18259
e87906d2-db1a-4e19-b910-adb4eb339945,1560,1.0,0.1851851851851851,15,4,"Urza, Lord High Artificer",{2}{U}{U},Legendary Creature — Human Artificer,"When Urza, Lord High Artificer enters, create a 0/0 colorless Construct artifact creature token with ""This creature gets +1/+1 for each artifact you control.""
Tap an untapped artifact you control: Add {U}.
{5}: Shuffle your library, then exile the top card. Until end of turn, you may play that card without paying its mana cost.",Mystery Booster 2,mythic,U,1,4,,,Mark Tedin,07cb1dca-4076-4309-94a7-b2f8e88e6bc1
acf4d685-a718-42f7-9a7a-dee069ae8db2,1110,1.0,0.0928961748633879,17,3,Council's Judgment,{1}{W}{W},Sorcery,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Outlaws of Thunder Junction Commander,rare,W,,,,"When its power is threatened, the council speaks with a unified voice.",Kev Walker,471877f0-4a77-40c2-9eba-401e19870034
60c60923-ff1b-43f7-8768-731499fcffc9,1504,1.0,0.1698113207547169,9,3,"Oko, Thief of Crowns",{1}{G}{U},Legendary Planeswalker — Oko,"+2: Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
+1: Target artifact or creature loses all abilities and becomes a green Elk creature with base power and toughness 3/3.
−5: Exchange control of target artifact or creature you control and target creature an opponent controls with power 3 or less.",Breaking News,mythic,"G,U",,,4,,Michael Walsh,094b2cb7-1ecf-44c4-934c-3667b3078a3d
f0449cbd-855c-4c20-a1f5-f76a395d8d39,1258,0.75,0.1463414634146341,18,3,Reprieve,{1}{W},Instant,"Return target spell to its owner's hand.
Draw a card.",The Lord of the Rings: Tales of Middle-earth,uncommon,W,,,,"As Faramir and Éowyn stood so, their hands met and clasped, though they did not know it.",Justyna Dura,6b2ef900-1830-4ba7-b527-d9888e93e6e8
44503105-3e13-408d-a44f-37d503c61d72,972,0.75,0.0680272108843537,10,3,Simic Signet,{2},Artifact,"{1}, {T}: Add {G}{U}.",Ravnica: Clue Edition,common,,,,,"For the Simic Combine, its sigil serves not as an emblem of honor but as a trademark. Its familiar image on any biological commodity attests to superb craftsmanship, ingenious innovation, and higher cost.",Mike Sass,6fd945ae-44e2-4cfd-831a-5088a5873809
ae83ef2c-960f-4c5b-97cc-52465c687c18,1562,1.0,0.146067415730337,13,6,Primeval Titan,{4}{G}{G},Creature — Giant,"Trample
Whenever Primeval Titan enters or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle.",Historic Anthology 7,mythic,G,6,6,,,Aleksi Briclot,95d6abba-3300-49d4-8619-df712bb52cb7
dcb9c2a7-ae54-4ddc-a567-640bf4bf4366,1436,1.0,0.1926605504587156,21,10,Solitude,{3}{W}{W},Creature — Elemental Incarnation,"Flash
Lifelink
When Solitude enters, exile up to one other target creature. That creature's controller gains life equal to its power.
Evoke—Exile a white card from your hand.",Special Guests,mythic,W,3,2,,,Campbell White,96e3d4c8-040d-41f5-9ba0-e9a94eb0fe40
89ca686a-7c72-4d8f-9290-e89635624a83,1132,0.5714285714285714,0.093167701863354,15,4,Cavern of Souls,,Land,"As Cavern of Souls enters, choose a creature type.
{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type, and that spell can't be countered.",The Lost Caverns of Ixalan Promos,mythic,,,,,,Alayna Danner,fc9e361e-c793-4401-b403-63ae25e8b5f5
358789f9-7d87-411d-919e-d597da665cbd,1054,1.0,0.0504201680672268,6,1,Stoneforge Mystic,{1}{W},Creature — Kor Artificer,"When Stoneforge Mystic enters, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",Special Guests,mythic,W,1,2,,,Livia Prima,ccb1a19e-8d8e-46c6-ab60-4df8685d06f0
